nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_03_09_93.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_09_93.bmp,"[{""poligono_xy"": [[92, 88], [112, 82], [125, 92], [120, 108], [100, 115], [85, 105]]}, {""poligono_xy"": [[105, 230], [130, 225], [145, 240], [145, 260], [125, 270], [100, 260]]}, {""poligono_xy"": [[240, 450], [260, 445], [275, 460], [275, 480], [260, 495], [235, 485]]}, {""poligono_xy"": [[380, 330], [400, 320], [415, 335], [410, 355], [390, 365], [370, 350]]}, {""poligono_xy"": [[450, 80], [470, 75], [490, 90], [485, 110], [460, 115], [440, 100]]}, {""poligono_xy"": [[500, 240], [525, 230], [545, 250], [540, 270], [515, 280], [495, 265]]}, {""poligono_xy"": [[600, 700], [625, 690], [645, 710], [640, 735], [615, 745], [590, 730]]}, {""poligono_xy"": [[705, 50], [730, 45], [750, 60], [745, 80], [720, 90], [700, 75]]}, {""poligono_xy"": [[780, 680], [800, 670], [815, 685], [810, 705], [790, 715], [775, 700]]}, {""poligono_xy"": [[850, 850], [870, 840], [890, 860], [885, 885], [865, 895], [845, 880]]}]","Imagem de microscopia de campo claro com múltiplas células esféricas, possivelmente leveduras ou células em suspensão, com baixo contraste e alguns detritos no fundo. A imagem apresenta um nível de ruído moderado."
2022_03_21_11_03_10_01.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_01.bmp,"[{""poligono_xy"": [[77, 85], [95, 70], [110, 70], [120, 85], [110, 100], [95, 100]]}, {""poligono_xy"": [[55, 540], [75, 530], [90, 535], [100, 550], [85, 570], [65, 565]]}, {""poligono_xy"": [[150, 150], [170, 140], [190, 145], [205, 160], [190, 180], [170, 175]]}, {""poligono_xy"": [[280, 440], [300, 430], [320, 435], [335, 450], [320, 470], [300, 465]]}, {""poligono_xy"": [[355, 485], [380, 475], [405, 480], [420, 500], [400, 515], [375, 510]]}, {""poligono_xy"": [[340, 580], [360, 570], [380, 575], [395, 590], [380, 610], [360, 605]]}, {""poligono_xy"": [[460, 355], [480, 340], [500, 350], [510, 370], [490, 390], [470, 380]]}, {""poligono_xy"": [[580, 80], [600, 70], [620, 75], [635, 90], [620, 105], [600, 100]]}, {""poligono_xy"": [[750, 760], [770, 750], [790, 755], [805, 770], [790, 790], [770, 785]]}, {""poligono_xy"": [[820, 715], [840, 705], [860, 710], [875, 725], [860, 745], [840, 740]]}, {""poligono_xy"": [[880, 660], [900, 650], [920, 655], [935, 670], [920, 690], [900, 685]]}, {""poligono_xy"": [[20, 290], [35, 285], [45, 295], [40, 305], [25, 310]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com ruído. Possível presença de debris.
2022_03_21_11_03_10_10.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_10.bmp,"[{""poligono_xy"": [[92, 100], [112, 90], [130, 95], [140, 110], [130, 125], [110, 125], [95, 115]]}, {""poligono_xy"": [[100, 155], [125, 145], [145, 155], [155, 175], [140, 195], [115, 190], [95, 175]]}, {""poligono_xy"": [[355, 350], [375, 340], [395, 345], [410, 365], [395, 380], [370, 380], [355, 365]]}, {""poligono_xy"": [[270, 255], [290, 250], [305, 255], [310, 270], [295, 285], [275, 280], [265, 270]]}, {""poligono_xy"": [[255, 380], [280, 370], [300, 380], [305, 400], [285, 415], [260, 410], [250, 395]]}, {""poligono_xy"": [[450, 750], [470, 740], [490, 750], [500, 770], [480, 790], [455, 785], [445, 770]]}, {""poligono_xy"": [[710, 780], [730, 770], [750, 775], [760, 795], [745, 810], [720, 805], [710, 790]]}, {""poligono_xy"": [[250, 480], [265, 470], [285, 475], [295, 495], [280, 510], [260, 505], [250, 490]]}, {""poligono_xy"": [[340, 580], [360, 570], [380, 575], [390, 595], [375, 610], [350, 605], [340, 590]]}, {""poligono_xy"": [[240, 685], [260, 675], [280, 680], [290, 700], [275, 715], [250, 710], [240, 695]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e algumas fora de foco. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_03_10_18.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_18.bmp,"[{""poligono_xy"": [[170, 70], [190, 60], [210, 65], [220, 80], [210, 95], [190, 90], [175, 85]]}, {""poligono_xy"": [[25, 45], [45, 35], [65, 40], [75, 60], [65, 80], [45, 75], [30, 60]]}, {""poligono_xy"": [[35, 140], [50, 130], [70, 135], [80, 155], [70, 175], [50, 170], [35, 160]]}, {""poligono_xy"": [[280, 170], [300, 160], [320, 165], [330, 180], [320, 195], [300, 190], [285, 185]]}, {""poligono_xy"": [[450, 50], [470, 40], [490, 45], [500, 60], [490, 75], [470, 70], [455, 65]]}, {""poligono_xy"": [[550, 100], [570, 90], [590, 95], [600, 110], [590, 125], [570, 120], [555, 115]]}, {""poligono_xy"": [[680, 20], [700, 10], [720, 15], [730, 30], [720, 45], [700, 40], [685, 35]]}, {""poligono_xy"": [[70, 220], [90, 210], [110, 215], [120, 230], [110, 245], [90, 240], [75, 235]]}, {""poligono_xy"": [[400, 220], [420, 210], [440, 215], [450, 230], [440, 245], [420, 240], [405, 235]]}, {""poligono_xy"": [[600, 200], [620, 190], [640, 195], [650, 210], [640, 225], [620, 220], [605, 215]]}, {""poligono_xy"": [[200, 10], [220, 0], [240, 5], [250, 20], [240, 35], [220, 30], [205, 25]]}, {""poligono_xy"": [[330, 50], [350, 40], [370, 45], [380, 60], [370, 75], [350, 70], [335, 65]]}]","Imagem de microscopia de campo claro com células de formato aproximadamente circular, possivelmente hemácias, com baixo contraste e algumas sobreposições. Presença de ruído e artefatos pontuais."
2022_03_21_11_03_10_26.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_26.bmp,"[{""poligono_xy"": [[92, 110], [118, 102], [135, 115], [125, 132], [100, 135]]}, {""poligono_xy"": [[295, 85], [315, 75], [330, 85], [320, 100], [300, 100]]}, {""poligono_xy"": [[130, 290], [150, 285], [165, 300], [160, 315], [140, 315]]}, {""poligono_xy"": [[220, 525], [245, 515], [265, 530], [255, 550], [230, 555]]}, {""poligono_xy"": [[350, 575], [370, 565], [390, 580], [380, 600], [355, 600]]}, {""poligono_xy"": [[455, 450], [475, 440], [495, 455], [485, 475], [460, 470]]}, {""poligono_xy"": [[580, 90], [600, 80], [620, 95], [610, 115], [590, 110]]}, {""poligono_xy"": [[680, 270], [700, 260], [715, 275], [705, 295], [685, 290]]}, {""poligono_xy"": [[750, 500], [770, 490], [790, 505], [780, 525], [760, 520]]}, {""poligono_xy"": [[850, 120], [870, 110], [885, 125], [875, 145], [855, 140]]}, {""poligono_xy"": [[350, 290], [360, 280], [375, 290], [370, 305], [355, 300]]}, {""poligono_xy"": [[480, 150], [495, 140], [510, 155], [500, 170], [485, 165]]}, {""poligono_xy"": [[70, 480], [90, 470], [105, 485], [95, 505], [75, 500]]}, {""poligono_xy"": [[180, 400], [195, 390], [210, 405], [200, 420], [185, 415]]}, {""poligono_xy"": [[600, 400], [615, 390], [630, 405], [620, 420], [605, 415]]}, {""poligono_xy"": [[820, 350], [835, 340], [850, 355], [840, 370], [825, 365]]}, {""poligono_xy"": [[340, 130], [345, 120], [360, 125], [360, 140], [345, 140]]}, {""poligono_xy"": [[520, 290], [530, 285], [540, 295], [535, 305], [525, 300]]}, {""poligono_xy"": [[200, 180], [215, 170], [230, 185], [220, 200], [205, 195]]}]","Imagem de microscopia de campo claro com células de formato e contraste variáveis, possivelmente leveduras ou bactérias. A qualidade da imagem é moderada, com algum ruído de fundo."
2022_03_21_11_03_10_35.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_35.bmp,"[{""poligono_xy"": [[92, 110], [112, 90], [132, 90], [152, 110], [152, 130], [132, 150], [112, 150], [92, 130]]}, {""poligono_xy"": [[118, 248], [138, 228], [158, 228], [178, 248], [178, 268], [158, 288], [138, 288], [118, 268]]}, {""poligono_xy"": [[295, 405], [315, 385], [335, 385], [355, 405], [355, 425], [335, 445], [315, 445], [295, 425]]}, {""poligono_xy"": [[320, 135], [340, 115], [360, 115], [380, 135], [380, 155], [360, 175], [340, 175], [320, 155]]}, {""poligono_xy"": [[400, 320], [420, 300], [440, 300], [460, 320], [460, 340], [440, 360], [420, 360], [400, 340]]}, {""poligono_xy"": [[450, 455], [470, 435], [490, 435], [510, 455], [510, 475], [490, 495], [470, 495], [450, 475]]}, {""poligono_xy"": [[505, 205], [525, 185], [545, 185], [565, 205], [565, 225], [545, 245], [525, 245], [505, 225]]}, {""poligono_xy"": [[570, 60], [590, 40], [610, 40], [630, 60], [630, 80], [610, 100], [590, 100], [570, 80]]}, {""poligono_xy"": [[650, 380], [670, 360], [690, 360], [710, 380], [710, 400], [690, 420], [670, 420], [650, 400]]}, {""poligono_xy"": [[720, 80], [740, 60], [760, 60], [780, 80], [780, 100], [760, 120], [740, 120], [720, 100]]}, {""poligono_xy"": [[755, 260], [775, 240], [795, 240], [815, 260], [815, 280], [795, 300], [775, 300], [755, 280]]}, {""poligono_xy"": [[830, 450], [850, 430], [870, 430], [890, 450], [890, 470], [870, 490], [850, 490], [830, 470]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com ruído. A imagem apresenta artefatos e algumas células estão fora de foco.
2022_03_21_11_03_10_43.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_43.bmp,"[{""poligono_xy"": [[24, 32], [44, 22], [60, 28], [62, 48], [46, 58], [26, 50]]}, {""poligono_xy"": [[100, 8], [122, 4], [138, 12], [142, 28], [128, 38], [108, 32]]}, {""poligono_xy"": [[224, 40], [244, 34], [260, 40], [262, 58], [246, 66], [226, 58]]}, {""poligono_xy"": [[104, 100], [124, 92], [142, 102], [148, 120], [132, 132], [110, 124]]}, {""poligono_xy"": [[344, 448], [364, 440], [380, 450], [384, 468], [368, 478], [348, 468]]}, {""poligono_xy"": [[480, 500], [500, 490], [516, 500], [520, 520], [504, 530], [484, 520]]}, {""poligono_xy"": [[584, 544], [604, 536], [620, 546], [624, 564], [608, 574], [588, 564]]}, {""poligono_xy"": [[688, 464], [708, 456], [724, 466], [728, 484], [712, 494], [692, 484]]}, {""poligono_xy"": [[768, 72], [788, 64], [804, 74], [808, 92], [792, 102], [772, 92]]}, {""poligono_xy"": [[864, 104], [884, 96], [900, 106], [904, 124], [888, 134], [868, 124]]}, {""poligono_xy"": [[330, 48], [360, 32], [398, 50], [406, 86], [372, 104], [336, 84]]}, {""poligono_xy"": [[420, 100], [448, 88], [476, 104], [484, 132], [456, 148], [424, 128]]}, {""poligono_xy"": [[544, 224], [572, 212], [600, 228], [608, 256], [580, 272], [548, 252]]}, {""poligono_xy"": [[80, 384], [108, 372], [136, 388], [144, 416], [116, 432], [84, 412]]}, {""poligono_xy"": [[184, 528], [212, 516], [240, 532], [248, 560], [220, 576], [188, 556]]}, {""poligono_xy"": [[720, 288], [748, 276], [776, 292], [784, 320], [756, 336], [724, 316]]}, {""poligono_xy"": [[48, 576], [76, 564], [104, 580], [112, 608], [84, 624], [52, 604]]}]",Imagem de microscopia de campo claro com células de formato aproximadamente circular. Baixo contraste e presença de artefatos. Possível cultura de leveduras ou células similares.
2022_03_21_11_03_10_58.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_58.bmp,"[{""poligono_xy"": [[92, 45], [112, 45], [112, 65], [92, 65]]}, {""poligono_xy"": [[45, 155], [65, 155], [65, 175], [45, 175]]}, {""poligono_xy"": [[215, 105], [245, 105], [245, 135], [215, 135]]}, {""poligono_xy"": [[280, 25], [300, 25], [300, 45], [280, 45]]}, {""poligono_xy"": [[365, 470], [395, 470], [395, 500], [365, 500]]}, {""poligono_xy"": [[450, 580], [480, 580], [480, 610], [450, 610]]}, {""poligono_xy"": [[530, 180], [560, 180], [560, 210], [530, 210]]}, {""poligono_xy"": [[595, 60], [625, 60], [625, 90], [595, 90]]}, {""poligono_xy"": [[655, 250], [685, 250], [685, 280], [655, 280]]}, {""poligono_xy"": [[720, 420], [750, 420], [750, 450], [720, 450]]}, {""poligono_xy"": [[780, 550], [810, 550], [810, 580], [780, 580]]}, {""poligono_xy"": [[855, 120], [885, 120], [885, 150], [855, 150]]}, {""poligono_xy"": [[910, 280], [940, 280], [940, 310], [910, 310]]}, {""poligono_xy"": [[960, 450], [990, 450], [990, 480], [960, 480]]}]","Imagem de microscopia de campo claro com múltiplas células esféricas, possivelmente leveduras, em diferentes planos focais. Baixo contraste e presença de artefatos."
2022_03_21_11_03_10_65.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_65.bmp,"[{""poligono_xy"": [[170, 250], [185, 235], [200, 235], [215, 250], [200, 265], [185, 265]]}, {""poligono_xy"": [[25, 45], [40, 30], [55, 30], [70, 45], [55, 60], [40, 60]]}, {""poligono_xy"": [[155, 50], [170, 40], [185, 40], [200, 50], [185, 60], [170, 60]]}, {""poligono_xy"": [[355, 30], [370, 20], [385, 20], [400, 30], [385, 40], [370, 40]]}, {""poligono_xy"": [[50, 130], [65, 115], [80, 115], [95, 130], [80, 145], [65, 145]]}, {""poligono_xy"": [[140, 360], [155, 345], [170, 345], [185, 360], [170, 375], [155, 375]]}, {""poligono_xy"": [[255, 110], [270, 95], [285, 95], [300, 110], [285, 125], [270, 125]]}, {""poligono_xy"": [[340, 120], [355, 105], [370, 105], [385, 120], [370, 135], [355, 135]]}, {""poligono_xy"": [[30, 280], [45, 265], [60, 265], [75, 280], [60, 295], [45, 295]]}, {""poligono_xy"": [[455, 50], [470, 35], [485, 35], [500, 50], [485, 65], [470, 65]]}, {""poligono_xy"": [[550, 270], [565, 255], [580, 255], [595, 270], [580, 285], [565, 285]]}, {""poligono_xy"": [[700, 80], [715, 65], [730, 65], [745, 80], [730, 95], [715, 95]]}, {""poligono_xy"": [[820, 360], [835, 345], [850, 345], [865, 360], [850, 375], [835, 375]]}, {""poligono_xy"": [[890, 120], [905, 105], [920, 105], [935, 120], [920, 135], [905, 135]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com ruído. A imagem apresenta artefatos e algumas células estão fora de foco.
2022_03_21_11_03_10_71.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_71.bmp,[],"Imagem de microscopia de campo claro com células de formato variável, possivelmente leveduras ou bactérias, com baixo contraste e algum ruído de fundo. A imagem apresenta artefatos de foco e algumas células estão fora de foco."
2022_03_21_11_03_10_78.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_78.bmp,"[{""poligono_xy"": [[120, 150], [140, 150], [140, 170], [120, 170]]}, {""poligono_xy"": [[170, 190], [190, 190], [190, 215], [170, 215]]}, {""poligono_xy"": [[290, 30], [315, 30], [315, 55], [290, 55]]}, {""poligono_xy"": [[150, 290], [175, 290], [175, 315], [150, 315]]}, {""poligono_xy"": [[300, 120], [320, 120], [320, 140], [300, 140]]}, {""poligono_xy"": [[350, 50], [370, 50], [370, 70], [350, 70]]}, {""poligono_xy"": [[350, 170], [380, 170], [380, 200], [350, 200]]}, {""poligono_xy"": [[400, 280], [430, 280], [430, 310], [400, 310]]}, {""poligono_xy"": [[480, 80], [500, 80], [500, 100], [480, 100]]}, {""poligono_xy"": [[550, 20], [570, 20], [570, 40], [550, 40]]}, {""poligono_xy"": [[590, 290], [620, 290], [620, 320], [590, 320]]}, {""poligono_xy"": [[670, 150], [700, 150], [700, 180], [670, 180]]}, {""poligono_xy"": [[230, 350], [250, 350], [250, 370], [230, 370]]}, {""poligono_xy"": [[500, 350], [520, 350], [520, 370], [500, 370]]}, {""poligono_xy"": [[300, 350], [330, 350], [330, 380], [300, 380]]}]","Imagem de microscopia de campo claro com células esféricas, possivelmente leveduras ou células em suspensão, com baixo contraste e algumas fora de foco. Presença de artefatos e detritos."
2022_03_21_11_03_10_85.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_85.bmp,"[{""poligono_xy"": [[92, 78], [112, 68], [128, 74], [124, 92], [104, 100], [88, 90]]}, {""poligono_xy"": [[180, 158], [198, 146], [218, 158], [216, 180], [192, 188], [174, 178]]}, {""poligono_xy"": [[254, 40], [278, 32], [296, 42], [290, 60], [268, 66], [248, 54]]}, {""poligono_xy"": [[366, 434], [386, 420], [408, 438], [404, 460], [380, 470], [360, 456]]}, {""poligono_xy"": [[458, 226], [480, 214], [500, 230], [494, 250], [470, 258], [450, 246]]}, {""poligono_xy"": [[522, 586], [548, 574], [570, 590], [566, 614], [538, 624], [516, 610]]}, {""poligono_xy"": [[612, 84], [630, 70], [654, 82], [650, 102], [628, 110], [606, 98]]}, {""poligono_xy"": [[680, 488], [702, 472], [728, 490], [724, 516], [698, 528], [676, 512]]}, {""poligono_xy"": [[768, 118], [784, 104], [804, 116], [800, 138], [778, 148], [760, 134]]}, {""poligono_xy"": [[842, 540], [868, 522], [892, 542], [884, 568], [856, 580], [832, 562]]}, {""poligono_xy"": [[898, 882], [920, 868], [942, 886], [936, 910], [912, 920], [890, 904]]}, {""poligono_xy"": [[936, 254], [958, 238], [982, 256], [974, 280], [950, 288], [928, 272]]}]","Imagem de microscopia de campo claro com células de formato e contraste variáveis, possivelmente leveduras ou bactérias, em meio líquido. A imagem apresenta baixo contraste e alguns detritos."
2022_03_21_11_03_11_01.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_01.bmp,"[{""poligono_xy"": [[170, 100], [190, 90], [210, 95], [220, 110], [210, 125], [190, 120]]}, {""poligono_xy"": [[200, 230], [220, 220], [240, 225], [250, 240], [240, 260], [220, 255]]}, {""poligono_xy"": [[300, 300], [320, 290], [340, 295], [350, 310], [340, 330], [320, 325]]}, {""poligono_xy"": [[400, 50], [420, 40], [440, 45], [450, 60], [440, 75], [420, 70]]}, {""poligono_xy"": [[480, 280], [500, 270], [520, 275], [530, 290], [520, 305], [500, 300]]}, {""poligono_xy"": [[580, 150], [600, 140], [620, 145], [630, 160], [620, 175], [600, 170]]}, {""poligono_xy"": [[650, 350], [670, 340], [690, 345], [700, 360], [690, 375], [670, 370]]}, {""poligono_xy"": [[750, 80], [770, 70], [790, 75], [800, 90], [790, 105], [770, 100]]}, {""poligono_xy"": [[820, 200], [840, 190], [860, 195], [870, 210], [860, 225], [840, 220]]}, {""poligono_xy"": [[900, 320], [920, 310], [940, 315], [950, 330], [940, 345], [920, 340]]}, {""poligono_xy"": [[50, 300], [75, 280], [90, 290], [90, 320], [65, 330], [50, 320]]}, {""poligono_xy"": [[100, 15], [120, 5], [150, 10], [160, 30], [140, 40], [110, 35]]}, {""poligono_xy"": [[250, 20], [270, 15], [290, 15], [300, 30], [285, 40], [260, 35]]}, {""poligono_xy"": [[700, 180], [710, 160], [740, 165], [750, 190], [730, 205], [710, 200]]}, {""poligono_xy"": [[850, 20], [870, 10], [890, 15], [900, 35], [880, 45], [860, 35]]}, {""poligono_xy"": [[450, 400], [470, 390], [490, 400], [500, 420], [480, 430], [460, 420]]}]","Imagem de microscopia de campo claro com células de formato predominantemente circular e algumas alongadas, possivelmente leveduras ou bactérias. Baixo contraste e presença de artefatos."
2022_03_21_11_03_11_09.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_09.bmp,"[{""poligono_xy"": [[27, 35], [38, 30], [47, 32], [53, 41], [50, 51], [40, 55], [30, 51]]}, {""poligono_xy"": [[88, 20], [99, 11], [113, 12], [122, 24], [118, 37], [103, 42], [89, 37]]}, {""poligono_xy"": [[22, 100], [36, 89], [50, 93], [58, 108], [50, 121], [35, 122], [22, 113]]}, {""poligono_xy"": [[100, 100], [118, 100], [128, 115], [125, 130], [108, 132], [95, 118]]}, {""poligono_xy"": [[180, 55], [195, 45], [210, 48], [220, 60], [215, 75], [195, 78], [178, 70]]}, {""poligono_xy"": [[255, 20], [270, 15], [285, 20], [292, 35], [282, 48], [265, 45], [250, 35]]}, {""poligono_xy"": [[70, 250], [85, 240], [100, 245], [110, 260], [100, 275], [80, 275], [65, 262]]}, {""poligono_xy"": [[155, 210], [170, 200], [185, 200], [195, 215], [190, 230], [170, 235], [155, 225]]}, {""poligono_xy"": [[250, 290], [265, 280], [280, 280], [290, 295], [285, 310], [265, 310], [250, 300]]}, {""poligono_xy"": [[10, 320], [25, 310], [40, 315], [50, 330], [40, 345], [25, 340], [12, 330]]}, {""poligono_xy"": [[80, 380], [95, 370], [110, 370], [120, 385], [115, 400], [95, 400], [80, 390]]}, {""poligono_xy"": [[270, 380], [285, 370], [300, 375], [310, 390], [300, 405], [280, 405], [265, 395]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo heterogêneo. A imagem apresenta ruído e alguns artefatos.
