split,image,cell_id,bbox,frac_on_cell,label,path,best_slice,best_transform,align_score,nii_status,relabel,frac_recalc,inter_px
train,2022_03_21_11_02_58_47,3,"(149, 982, 205, 1038)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0003.png,0,id,54722,ok,1,1.0,3136
train,2022_03_21_11_02_58_47,4,"(257, 525, 325, 586)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0004.png,0,id,54722,ok,1,1.0,4148
train,2022_03_21_11_02_58_47,5,"(302, 1425, 381, 1477)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0005.png,0,id,54722,ok,1,1.0,4108
train,2022_03_21_11_02_58_47,6,"(344, 836, 425, 906)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0006.png,0,id,54722,ok,1,1.0,5670
train,2022_03_21_11_02_58_47,7,"(370, 127, 379, 137)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0007.png,0,id,54722,ok,1,1.0,90
train,2022_03_21_11_02_58_47,8,"(411, 323, 420, 332)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0008.png,0,id,54722,ok,1,1.0,81
train,2022_03_21_11_02_58_47,9,"(415, 99, 424, 108)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0009.png,0,id,54722,ok,1,1.0,81
train,2022_03_21_11_02_58_47,10,"(483, 911, 574, 1004)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0010.png,0,id,54722,ok,1,1.0,8463
train,2022_03_21_11_02_58_47,11,"(610, 1892, 662, 1958)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0011.png,0,id,54722,ok,1,1.0,3432
train,2022_03_21_11_02_58_47,12,"(619, 1821, 684, 1876)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0012.png,0,id,54722,ok,1,1.0,3575
train,2022_03_21_11_02_58_47,13,"(680, 1976, 742, 2047)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0013.png,0,id,54722,ok,1,1.0,4402
train,2022_03_21_11_02_58_47,14,"(681, 2, 726, 37)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0014.png,0,id,54722,ok,1,1.0,1575
train,2022_03_21_11_02_58_47,15,"(730, 57, 784, 115)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0015.png,0,id,54722,ok,1,1.0,3132
train,2022_03_21_11_02_58_47,16,"(741, 1, 787, 33)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0016.png,0,id,54722,ok,1,1.0,1472
train,2022_03_21_11_02_58_47,17,"(823, 1929, 878, 1992)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0017.png,0,id,54722,ok,1,1.0,3465
train,2022_03_21_11_02_58_47,18,"(870, 505, 935, 573)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0018.png,0,id,54722,ok,1,1.0,4420
train,2022_03_21_11_02_58_47,19,"(878, 1636, 929, 1690)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0019.png,0,id,54722,ok,1,1.0,2754
train,2022_03_21_11_02_58_47,20,"(899, 1423, 966, 1460)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_47_cell0020.png,0,id,54722,ok,1,1.0,2479
train,2022_03_21_11_02_58_56,1,"(385, 340, 450, 405)",0.534680337756333,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_56_cell0001.png,0,transpose,4304,ok,1,0.5616568047337278,2373
train,2022_03_21_11_02_58_56,2,"(409, 720, 461, 787)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0002.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,3,"(415, 98, 424, 108)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0003.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,4,"(484, 666, 542, 733)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0004.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,5,"(517, 633, 605, 696)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0005.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,6,"(594, 1463, 679, 1549)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0006.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,7,"(678, 848, 743, 911)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0007.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,8,"(707, 1732, 769, 1803)",0.731925968768074,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_56_cell0008.png,0,transpose,4304,ok,1,0.7192185370286234,3166
train,2022_03_21_11_02_58_56,9,"(747, 1500, 818, 1576)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0009.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,10,"(747, 1575, 821, 1638)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0010.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,11,"(774, 833, 845, 916)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0011.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,12,"(835, 1325, 894, 1405)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0012.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,13,"(862, 632, 921, 687)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0013.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,14,"(882, 1304, 959, 1363)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0014.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,15,"(1031, 1046, 1088, 1089)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0015.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,16,"(1052, 1331, 1088, 1399)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0016.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_56,17,"(1052, 1944, 1087, 1994)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_56_cell0017.png,0,transpose,4304,ok,0,0.0,0
train,2022_03_21_11_02_58_64,1,"(32, 0, 96, 60)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0001.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,2,"(191, 671, 244, 729)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0002.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,3,"(258, 644, 317, 727)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0003.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,4,"(308, 905, 360, 986)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0004.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,5,"(337, 1455, 394, 1535)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0005.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,6,"(360, 1158, 417, 1232)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0006.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,7,"(404, 668, 459, 738)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0007.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,8,"(405, 392, 507, 488)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0008.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,9,"(410, 44, 476, 105)",0.5639719923615532,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_64_cell0009.png,0,transpose,1772,ok,1,0.589170392449081,2372
train,2022_03_21_11_02_58_64,10,"(512, 730, 578, 807)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0010.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,11,"(550, 357, 652, 464)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0011.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,12,"(620, 2011, 686, 2047)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0012.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,13,"(694, 112, 762, 181)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0013.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,14,"(705, 398, 789, 460)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0014.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,15,"(709, 1741, 779, 1805)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0015.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,16,"(754, 1344, 804, 1410)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0016.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,17,"(773, 80, 859, 149)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0017.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,18,"(938, 1646, 1005, 1717)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0018.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_64,19,"(954, 1849, 1023, 1915)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_64_cell0019.png,0,transpose,1772,ok,0,0.0,0
train,2022_03_21_11_02_58_72,1,"(0, 1118, 86, 1212)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0001.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,2,"(14, 752, 117, 855)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0002.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,3,"(15, 116, 124, 217)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0003.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,4,"(88, 42, 164, 128)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0004.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,5,"(115, 447, 164, 514)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0005.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,6,"(127, 0, 206, 65)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0006.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,7,"(286, 655, 321, 712)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0007.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,8,"(354, 1810, 422, 1862)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0008.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,9,"(443, 671, 523, 739)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0009.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,10,"(483, 1443, 542, 1502)",0.2654198169518503,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_72_cell0010.png,0,transpose,3108,ok,1,0.301924734271761,1051
train,2022_03_21_11_02_58_72,11,"(502, 1769, 564, 1826)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0011.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,12,"(556, 624, 642, 726)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0012.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,13,"(620, 2011, 689, 2048)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0013.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,14,"(627, 1131, 636, 1140)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0014.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,15,"(628, 780, 701, 873)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0015.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,16,"(814, 1253, 889, 1340)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0016.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,17,"(950, 1052, 1015, 1112)",0.78843669250646,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_72_cell0017.png,0,transpose,3108,ok,1,0.7830769230769231,3054
train,2022_03_21_11_02_58_72,18,"(958, 553, 1049, 658)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0018.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,19,"(968, 38, 1010, 112)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0019.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_72,20,"(1022, 730, 1079, 804)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_72_cell0020.png,0,transpose,3108,ok,0,0.0,0
train,2022_03_21_11_02_58_89,1,"(1, 1664, 63, 1734)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0001.png,0,id,69806,ok,1,1.0,4340
train,2022_03_21_11_02_58_89,2,"(21, 1069, 84, 1126)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0002.png,0,id,69806,ok,1,1.0,3591
train,2022_03_21_11_02_58_89,3,"(29, 1136, 81, 1189)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0003.png,0,id,69806,ok,1,1.0,2756
train,2022_03_21_11_02_58_89,4,"(69, 588, 146, 665)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0004.png,0,id,69806,ok,1,1.0,5929
train,2022_03_21_11_02_58_89,5,"(167, 1218, 220, 1271)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0005.png,0,id,69806,ok,1,1.0,2809
train,2022_03_21_11_02_58_89,6,"(183, 294, 222, 332)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0006.png,0,id,69806,ok,1,1.0,1482
train,2022_03_21_11_02_58_89,7,"(217, 1109, 273, 1170)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0007.png,0,id,69806,ok,1,1.0,3416
train,2022_03_21_11_02_58_89,8,"(259, 1935, 358, 2028)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0008.png,0,id,69806,ok,1,1.0,9207
train,2022_03_21_11_02_58_89,9,"(475, 255, 536, 319)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0009.png,0,id,69806,ok,1,1.0,3904
train,2022_03_21_11_02_58_89,10,"(502, 1182, 573, 1244)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0010.png,0,id,69806,ok,1,1.0,4402
train,2022_03_21_11_02_58_89,11,"(531, 963, 621, 1091)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0011.png,0,id,69806,ok,1,1.0,11520
train,2022_03_21_11_02_58_89,12,"(591, 1514, 660, 1574)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0012.png,0,id,69806,ok,1,1.0,4140
train,2022_03_21_11_02_58_89,13,"(622, 2012, 687, 2047)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0013.png,0,id,69806,ok,1,1.0,2275
train,2022_03_21_11_02_58_89,14,"(680, 381, 742, 444)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0014.png,0,id,69806,ok,1,1.0,3906
train,2022_03_21_11_02_58_89,15,"(790, 1696, 862, 1776)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0015.png,0,id,69806,ok,1,1.0,5760
train,2022_03_21_11_02_58_89,16,"(810, 133, 907, 223)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0016.png,0,id,69806,ok,1,1.0,8730
train,2022_03_21_11_02_58_89,17,"(871, 1451, 940, 1513)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0017.png,0,id,69806,ok,1,1.0,4278
train,2022_03_21_11_02_58_89,18,"(912, 317, 999, 385)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0018.png,0,id,69806,ok,1,1.0,5916
train,2022_03_21_11_02_58_89,19,"(947, 45, 998, 125)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0019.png,0,id,69806,ok,1,1.0,4080
train,2022_03_21_11_02_58_89,20,"(970, 1250, 1033, 1304)",1.0,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_89_cell0020.png,0,id,69806,ok,1,1.0,3402
train,2022_03_21_11_02_58_98,1,"(108, 1074, 168, 1124)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_02_58_98_cell0001.png,0,transpose,5347,ok,0,0.0,0
train,2022_03_21_11_02_58_98,2,"(250, 1331, 328, 1403)",0.4148837209302325,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_02_58_98_cell0002.png,0,transpose,5347,ok,1,0.4255698005698006,2390
